call_id,agent_id,call_duration,hold_time,csat_score,first_call_res,repeat_call,issue_type,channel
3756,4,532,119,5,1,0,Billing,Voice
3757,26,609,133,5,1,0,Tech,Email
3758,27,625,78,3,0,0,Tech,Email
3759,46,708,94,5,1,0,General,Chat
3760,43,582,158,5,1,0,Billing,Voice
3761,27,596,69,5,1,0,Billing,Voice
3762,42,990,217,1,0,1,Tech,Chat
3763,50,552,23,4,1,1,Tech,Chat
3764,6,630,82,5,1,0,Billing,Email
3765,15,511,31,2,0,1,Tech,Voice
3766,30,684,199,4,1,0,Tech,Chat
3767,42,578,117,3,0,0,Tech,Voice
3768,37,878,102,2,0,1,Tech,Voice
3769,37,466,143,5,1,0,Tech,Chat
3770,42,715,203,1,0,1,Tech,Voice
3771,37,410,132,2,0,1,General,Voice
3772,35,447,188,4,1,0,Billing,Voice
3773,23,465,102,4,1,1,General,Voice
3774,6,947,62,2,0,0,Tech,Voice
3775,4,509,133,2,0,1,General,Voice
3776,18,757,78,4,1,1,General,Voice
3777,9,1040,161,1,0,1,Tech,Email
3778,49,1067,95,4,1,0,Tech,Chat
3779,29,542,114,3,0,0,Billing,Chat
3780,13,575,0,5,1,0,General,Voice
3781,47,806,112,5,1,0,Tech,Voice
3782,17,694,105,2,0,1,Tech,Chat
3783,45,813,189,2,0,0,Tech,Voice
3784,32,437,172,5,1,0,General,Voice
3785,48,324,121,5,1,0,Billing,Voice
3786,22,857,22,5,1,0,Tech,Voice
3787,4,697,93,3,0,0,Tech,Chat
3788,5,603,189,2,0,0,Tech,Chat
3789,37,622,108,5,1,0,Tech,Email
3790,41,977,55,1,0,1,Tech,Email
3791,49,819,189,4,1,0,Tech,Chat
3792,13,367,22,2,0,1,General,Voice
3793,34,407,113,4,1,1,Billing,Voice
3794,45,706,153,5,1,0,Tech,Chat
3795,22,607,127,2,0,1,Billing,Voice
3796,23,454,45,2,0,1,Billing,Chat
3797,3,529,64,5,1,0,Billing,Voice
3798,42,767,78,2,0,1,Tech,Chat
3799,34,770,167,2,0,1,Tech,Chat
3800,32,262,130,3,0,0,Billing,Voice
3801,45,576,96,5,1,0,Billing,Chat
3802,49,342,144,5,1,0,General,Chat
3803,21,515,74,5,1,0,Billing,Chat
3804,46,489,164,3,0,0,General,Chat
3805,44,420,147,5,1,0,Billing,Voice
3806,21,876,106,2,0,1,Tech,Email
3807,44,581,110,2,0,1,Tech,Voice
3808,11,487,99,5,1,0,General,Chat
3809,39,881,179,5,1,0,Tech,Chat
3810,4,667,132,3,0,0,Tech,Voice
3811,1,458,107,5,1,0,Billing,Email
3812,28,709,61,5,1,0,Tech,Email
3813,24,831,155,3,0,0,Tech,Chat
3814,35,723,152,5,1,0,Billing,Chat
3815,13,437,88,2,0,1,Billing,Email
3816,47,447,94,5,1,0,General,Voice
3817,34,516,112,5,1,0,Billing,Email
3818,11,784,50,5,1,0,Tech,Chat
3819,36,634,124,2,0,1,Tech,Chat
3820,17,632,21,4,1,1,General,Voice
3821,35,439,43,2,0,1,General,Voice
3822,18,321,89,5,1,0,General,Chat
3823,40,613,82,3,0,0,Billing,Voice
3824,22,627,147,2,0,1,General,Voice
3825,24,675,136,5,1,0,Billing,Chat
3826,19,451,202,4,1,0,Tech,Voice
3827,37,650,125,5,1,0,Tech,Voice
3828,39,519,132,2,0,1,Billing,Voice
3829,21,760,50,5,1,0,General,Voice
3830,8,530,50,5,1,0,Billing,Voice
3831,28,548,123,3,0,0,Tech,Voice
3832,5,794,124,5,1,0,Tech,Voice
3833,17,946,137,4,1,0,Tech,Chat
3834,37,681,196,4,1,0,Billing,Voice
3835,36,834,52,5,1,0,Tech,Voice
3836,19,581,221,1,0,1,General,Chat
3837,27,409,30,2,0,1,Tech,Voice
3838,34,753,142,5,1,0,Tech,Voice
3839,11,571,45,3,0,0,Billing,Voice
3840,45,726,163,5,1,0,Tech,Voice
3841,47,634,30,5,1,0,General,Chat
3842,12,723,0,5,1,0,Tech,Voice
3843,21,694,128,2,0,1,Tech,Voice
3844,11,905,112,1,0,1,Tech,Voice
3845,39,687,186,2,0,0,Tech,Email
3846,28,557,124,5,1,0,Billing,Voice
3847,5,657,75,5,1,0,Billing,Voice
3848,17,598,87,3,0,0,Tech,Email
3849,20,582,312,4,1,0,Tech,Voice
3850,41,953,67,4,1,0,Tech,Chat
3851,46,661,151,2,0,1,Tech,Voice
3852,12,853,144,5,1,0,Tech,Voice
3853,6,336,152,5,1,0,Billing,Voice
3854,17,249,147,5,1,0,General,Voice
3855,19,804,103,2,0,1,Tech,Voice
3856,26,534,14,2,0,1,Billing,Email
3857,48,594,129,5,1,0,Billing,Voice
3858,44,774,119,5,1,0,General,Chat
3859,44,401,127,5,1,0,Billing,Voice
3860,32,554,153,5,1,0,General,Email
3861,6,727,95,5,1,0,Billing,Email
3862,36,418,82,5,1,0,General,Voice
3863,38,479,174,5,1,0,General,Voice
3864,11,484,100,3,0,0,Tech,Chat
3865,33,818,90,5,1,0,Billing,Voice
3866,24,285,85,2,0,1,Billing,Chat
3867,23,869,155,5,1,0,Tech,Email
3868,15,552,107,4,1,1,Tech,Voice
3869,27,423,252,4,1,0,Billing,Chat
3870,11,677,123,5,1,0,Billing,Voice
3871,50,638,47,2,0,1,Tech,Voice
3872,17,847,93,2,0,1,Tech,Voice
3873,14,715,159,5,1,0,Billing,Voice
3874,27,574,83,4,1,1,Billing,Voice
3875,18,656,118,2,0,1,General,Voice
3876,28,762,178,5,1,0,Tech,Chat
3877,47,769,187,4,1,0,Tech,Voice
3878,47,654,88,5,1,0,Tech,Voice
3879,4,781,104,2,0,1,Billing,Voice
3880,7,861,125,5,1,0,Tech,Voice
3881,45,828,200,4,1,0,Tech,Chat
3882,35,642,54,4,1,1,General,Voice
3883,48,648,141,3,0,0,Tech,Chat
3884,9,661,123,2,0,1,Billing,Voice
3885,8,736,66,5,1,0,General,Chat
3886,45,542,194,4,1,0,Tech,Voice
3887,17,614,179,2,0,1,General,Chat
3888,17,557,212,4,1,0,General,Voice
3889,49,487,190,4,1,0,Billing,Voice
3890,33,586,120,2,0,1,Tech,Chat
3891,32,907,157,1,0,1,Tech,Chat
3892,8,781,139,5,1,0,Tech,Voice
3893,19,718,65,5,1,0,Tech,Email
3894,38,615,41,3,0,0,General,Chat
3895,3,730,142,2,0,1,Tech,Voice
3896,5,465,125,2,0,1,Billing,Voice
3897,13,565,99,2,0,1,Billing,Voice
3898,47,745,114,5,1,0,Tech,Voice
3899,46,337,226,1,0,1,Billing,Voice
3900,31,655,0,5,1,0,Tech,Voice
3901,16,560,158,2,0,1,Tech,Voice
3902,50,502,170,2,0,1,Tech,Voice
3903,32,606,178,5,1,0,Billing,Voice
3904,22,649,37,2,0,1,Tech,Voice
3905,29,674,102,5,1,0,Billing,Voice
3906,22,475,99,4,1,1,Tech,Voice
3907,43,705,137,5,1,0,Tech,Voice
3908,3,657,52,2,0,1,Tech,Chat
3909,10,513,142,4,1,1,Tech,Email
3910,42,550,66,5,1,0,Billing,Voice
3911,21,526,102,3,0,0,Tech,Voice
3912,16,576,200,4,1,0,Billing,Chat
3913,12,858,170,2,0,1,Tech,Voice
3914,2,582,127,5,1,0,Billing,Voice
3915,41,809,36,5,1,0,Tech,Voice
3916,24,673,139,5,1,0,General,Voice
3917,35,745,143,2,0,1,Tech,Voice
3918,30,626,0,5,1,0,Tech,Email
3919,30,658,141,5,1,0,Tech,Voice
3920,47,479,55,5,1,0,Billing,Chat
3921,35,424,31,2,0,1,General,Voice
3922,19,644,52,5,1,0,Billing,Voice
3923,50,613,0,2,0,1,General,Voice
3924,8,500,95,2,0,1,Tech,Chat
3925,26,626,59,5,1,0,Tech,Voice
3926,49,586,188,4,1,0,Tech,Voice
3927,40,797,98,5,1,0,Tech,Voice
3928,7,911,76,4,1,0,Tech,Voice
3929,30,603,24,5,1,0,Billing,Voice
3930,7,644,94,4,1,1,Tech,Chat
3931,3,702,201,4,1,0,Tech,Voice
3932,1,382,212,4,1,0,General,Voice
3933,36,552,98,5,1,0,Tech,Chat
3934,25,651,115,5,1,0,Billing,Chat
3935,37,966,162,2,0,0,Tech,Voice
3936,1,642,58,5,1,0,Tech,Chat
3937,15,555,142,5,1,0,Billing,Voice
3938,37,636,262,4,1,0,Billing,Chat
3939,13,350,165,5,1,0,General,Voice
3940,40,592,163,5,1,0,Tech,Voice
3941,8,1049,200,1,0,1,Tech,Chat
3942,5,606,174,5,1,0,Tech,Voice
3943,9,695,104,3,0,0,Tech,Voice
3944,1,477,49,3,0,0,Billing,Voice
3945,36,450,111,5,1,0,Tech,Voice
3946,35,559,61,4,1,1,Billing,Chat
3947,2,546,103,5,1,0,General,Voice
3948,40,777,67,5,1,0,Tech,Voice
3949,23,737,96,5,1,0,Tech,Chat
3950,9,681,30,2,0,1,Tech,Email
3951,34,672,78,5,1,0,Tech,Voice
3952,46,489,144,2,0,1,Billing,Chat
3953,14,601,159,5,1,0,Tech,Voice
3954,4,449,146,5,1,0,Billing,Chat
3955,30,433,97,5,1,0,General,Chat
3956,31,618,127,4,1,1,General,Chat
3957,38,795,236,4,1,0,Tech,Chat
3958,11,553,76,5,1,0,General,Voice
3959,35,1041,216,3,1,0,Tech,Voice
3960,8,438,33,5,1,0,Billing,Voice
3961,3,684,17,5,1,0,General,Chat
3962,14,710,111,5,1,0,Tech,Chat
3963,13,773,117,5,1,0,Tech,Voice
3964,45,850,52,5,1,0,Tech,Voice
3965,32,678,100,5,1,0,Tech,Chat
3966,34,423,144,5,1,0,General,Voice
3967,45,442,61,5,1,0,Billing,Chat
3968,19,434,180,4,1,0,Tech,Chat
3969,38,841,187,1,0,1,Tech,Voice
3970,16,837,194,4,1,0,Tech,Voice
3971,2,987,65,2,0,0,Tech,Chat
3972,40,599,73,5,1,0,Billing,Voice
3973,17,628,109,2,0,1,Billing,Voice
3974,34,540,103,5,1,0,Billing,Voice
3975,42,605,100,3,0,0,General,Voice
3976,16,680,165,2,0,1,Billing,Voice
3977,38,777,156,5,1,0,Tech,Chat
3978,2,671,67,5,1,0,Tech,Email
3979,2,523,51,5,1,0,General,Voice
3980,26,640,45,5,1,0,General,Chat
3981,13,491,67,3,0,0,Billing,Voice
3982,47,656,170,5,1,0,Billing,Voice
3983,31,1036,128,1,0,1,Tech,Voice
3984,34,658,175,4,1,1,Billing,Email
3985,39,862,17,5,1,0,Tech,Email
3986,3,802,136,2,0,1,Tech,Voice
3987,8,456,135,5,1,0,General,Voice
3988,23,445,192,4,1,0,Billing,Email
3989,14,444,95,5,1,0,General,Voice
3990,27,616,91,2,0,1,Billing,Chat
3991,29,691,210,2,0,0,Tech,Voice
3992,39,745,109,3,0,0,Tech,Chat
3993,39,812,130,5,1,0,Tech,Voice
3994,1,623,148,5,1,0,Tech,Voice
3995,17,489,19,5,1,0,General,Chat
3996,41,588,122,5,1,0,General,Voice
3997,30,515,45,5,1,0,General,Voice
3998,13,526,114,5,1,0,Billing,Voice
3999,21,426,102,5,1,0,General,Voice
4000,19,722,89,5,1,0,Tech,Voice
4001,19,748,157,5,1,0,Billing,Voice
4002,25,496,125,5,1,0,Billing,Voice
4003,22,412,56,5,1,0,Billing,Email
4004,31,664,54,5,1,0,Billing,Voice
4005,17,828,170,5,1,0,Tech,Voice
4006,23,575,117,2,0,1,General,Chat
4007,32,552,34,5,1,0,Tech,Chat
4008,10,573,95,2,0,1,Tech,Voice
4009,10,365,110,5,1,0,General,Voice
4010,36,601,45,5,1,0,Billing,Voice
4011,8,672,81,5,1,0,General,Voice
4012,20,819,175,5,1,0,Tech,Chat
4013,32,1042,269,3,1,0,Tech,Chat
4014,50,683,138,5,1,0,Tech,Chat
4015,14,701,38,2,0,1,Tech,Voice
4016,50,562,106,5,1,0,Billing,Voice
4017,28,715,127,5,1,0,Tech,Voice
4018,46,609,167,5,1,0,Billing,Voice
4019,24,473,168,4,1,1,General,Voice
4020,15,540,201,1,0,1,Tech,Chat
4021,22,335,119,5,1,0,Billing,Chat
4022,30,822,121,5,1,0,Tech,Voice
4023,4,486,6,5,1,0,Billing,Voice
4024,13,574,59,5,1,0,Tech,Voice
4025,23,475,38,5,1,0,General,Chat
4026,8,1042,69,3,1,1,Tech,Chat
4027,18,416,50,5,1,0,Billing,Voice
4028,12,859,54,3,0,0,Tech,Email
4029,31,813,185,4,1,0,Tech,Chat
4030,14,710,4,2,0,1,General,Chat
4031,34,535,108,5,1,0,Billing,Voice
4032,18,515,171,5,1,0,Tech,Voice
4033,34,898,101,2,0,1,Tech,Voice
4034,11,520,199,4,1,0,Billing,Voice
4035,41,941,84,4,1,0,Tech,Chat
4036,12,872,225,4,1,0,Tech,Voice
4037,49,669,25,2,0,1,General,Chat
4038,15,834,199,4,1,0,General,Voice
4039,31,792,66,2,0,1,Tech,Voice
4040,49,966,206,3,1,0,Tech,Voice
4041,29,501,91,5,1,0,Billing,Voice
4042,26,614,186,4,1,0,General,Voice
4043,18,489,196,4,1,0,General,Chat
4044,32,607,85,3,0,0,General,Chat
4045,22,806,181,2,0,0,Tech,Voice
4046,38,440,118,5,1,0,Tech,Email
4047,17,476,32,4,1,1,General,Voice
4048,23,784,150,5,1,0,Tech,Voice
4049,24,411,59,2,0,1,Tech,Voice
4050,50,735,80,5,1,0,Tech,Voice
4051,8,671,66,5,1,0,Billing,Voice
4052,41,706,142,4,1,1,Billing,Chat
4053,6,632,60,2,0,1,Tech,Email
4054,5,954,46,1,0,1,Tech,Chat
4055,44,694,57,5,1,0,General,Chat
4056,29,292,77,2,0,1,Billing,Chat
4057,28,563,149,5,1,0,Billing,Voice
4058,11,577,174,5,1,0,Billing,Voice
4059,1,732,173,4,1,1,Billing,Chat
4060,43,584,117,5,1,0,Billing,Email
4061,19,959,116,1,0,1,Tech,Voice
4062,9,632,108,3,0,0,Tech,Voice
4063,27,510,146,2,0,1,Tech,Voice
4064,34,472,187,3,1,1,General,Voice
4065,44,986,110,4,1,0,Tech,Chat
4066,4,661,151,3,0,0,Billing,Voice
4067,36,828,45,4,1,1,Billing,Voice
4068,18,376,171,2,0,1,General,Voice
4069,15,906,132,4,1,0,Tech,Chat
4070,13,640,58,5,1,0,General,Voice
4071,19,515,184,4,1,0,General,Chat
4072,49,643,45,2,0,1,General,Voice
4073,6,566,0,2,0,1,General,Voice
4074,48,819,170,3,0,0,Tech,Voice
4075,12,852,143,5,1,0,Tech,Voice
4076,37,667,47,5,1,0,General,Voice
4077,17,763,141,2,0,1,Tech,Voice
4078,23,763,190,4,1,0,Billing,Chat
4079,26,717,135,2,0,1,Tech,Voice
4080,29,1032,266,1,0,0,Tech,Chat
4081,33,414,68,5,1,0,General,Voice
4082,27,602,0,2,0,1,Tech,Voice
4083,25,611,35,2,0,1,Tech,Voice
4084,10,664,0,2,0,1,General,Email
4085,47,453,248,4,1,0,General,Voice
4086,23,973,119,1,0,1,Tech,Voice
4087,21,486,236,4,1,0,Billing,Voice
4088,21,809,98,5,1,0,Tech,Chat
4089,43,846,65,5,1,0,Tech,Chat
4090,13,428,16,5,1,0,Billing,Voice
4091,37,383,96,5,1,0,Billing,Chat
4092,33,792,170,5,1,0,Tech,Voice
4093,24,708,106,2,0,1,Tech,Voice
4094,44,824,24,4,1,1,Tech,Chat
4095,11,388,159,5,1,0,Billing,Email
4096,17,696,170,5,1,0,Tech,Chat
4097,4,722,88,5,1,0,Tech,Voice
4098,47,257,80,5,1,0,Billing,Voice
4099,25,669,17,5,1,0,Billing,Email
4100,30,636,157,2,0,1,Tech,Voice
4101,9,729,92,2,0,1,General,Chat
4102,21,646,0,5,1,0,Tech,Chat
4103,20,487,30,5,1,0,Billing,Voice
4104,19,563,153,5,1,0,Tech,Voice
4105,19,687,99,5,1,0,General,Voice
4106,12,604,51,5,1,0,Billing,Voice
4107,37,960,123,1,0,1,Tech,Email
4108,42,718,69,5,1,0,Tech,Voice
4109,17,544,81,2,0,1,Billing,Voice
4110,37,348,103,5,1,0,General,Chat
4111,48,656,221,4,1,0,Tech,Voice
4112,39,775,220,1,0,1,Tech,Voice
4113,28,596,1,5,1,0,Billing,Chat
4114,41,768,116,5,1,0,Billing,Chat
4115,35,472,32,5,1,0,Tech,Voice
4116,47,784,56,4,1,1,Tech,Chat
4117,48,504,8,5,1,0,Billing,Voice
4118,18,559,67,5,1,0,Billing,Chat
4119,14,562,48,5,1,0,Billing,Voice
4120,35,527,181,4,1,0,General,Voice
4121,44,580,69,5,1,0,Tech,Voice
4122,41,391,3,5,1,0,General,Voice
4123,7,518,119,5,1,0,Billing,Voice
4124,41,379,109,2,0,1,General,Chat
4125,13,536,104,5,1,0,Billing,Chat
4126,18,711,156,2,0,1,Tech,Chat
4127,37,255,193,4,1,0,General,Voice
4128,13,1040,103,3,1,1,Tech,Chat
4129,36,761,135,3,0,0,Tech,Chat
4130,31,257,104,5,1,0,Billing,Voice
4131,2,579,150,5,1,0,Billing,Voice
4132,16,719,31,5,1,0,Tech,Voice
4133,9,552,157,5,1,0,Tech,Voice
4134,9,796,136,3,0,0,Tech,Email
4135,38,608,62,5,1,0,Tech,Voice
4136,11,778,252,4,1,0,Tech,Voice
4137,22,465,38,2,0,1,Billing,Chat
4138,33,441,139,5,1,0,Billing,Voice
4139,36,548,62,5,1,0,General,Voice
4140,45,355,154,3,0,0,Billing,Voice
4141,23,737,239,3,1,1,Tech,Voice
4142,45,628,166,5,1,0,Billing,Voice
4143,45,940,113,4,1,0,Tech,Chat
4144,34,913,175,1,0,1,Tech,Voice
4145,9,712,84,3,0,0,Billing,Voice
4146,24,495,149,5,1,0,Billing,Voice
4147,8,596,125,5,1,0,Tech,Voice
4148,7,872,47,5,1,0,Tech,Chat
4149,36,487,222,3,1,1,Billing,Voice
4150,18,750,194,2,0,0,Tech,Chat
4151,3,639,68,5,1,0,Billing,Voice
4152,28,792,181,4,1,0,General,Chat
4153,6,829,49,2,0,1,Tech,Chat
4154,44,574,147,5,1,0,Billing,Voice
4155,44,581,122,3,0,0,Tech,Email
4156,21,925,220,3,1,0,Tech,Voice
4157,28,599,139,5,1,0,Billing,Chat
4158,40,697,27,5,1,0,Tech,Voice
4159,1,495,181,2,0,0,Billing,Voice
4160,36,501,93,5,1,0,Billing,Voice
4161,21,555,90,5,1,0,Billing,Chat
4162,43,531,121,5,1,0,Tech,Chat
4163,35,696,85,5,1,0,Billing,Voice
4164,13,905,227,3,1,0,Tech,Chat
4165,49,724,168,2,0,1,Tech,Chat
4166,10,689,51,5,1,0,Tech,Chat
4167,44,746,76,5,1,0,Tech,Voice
4168,47,567,41,5,1,0,General,Voice
4169,10,704,178,5,1,0,Tech,Voice
4170,46,899,115,2,0,1,Tech,Voice
4171,13,379,61,5,1,0,Billing,Voice
4172,37,464,214,1,0,1,General,Voice
4173,38,643,150,5,1,0,Billing,Email
4174,24,798,131,2,0,1,Tech,Chat
4175,2,648,128,5,1,0,Tech,Chat
4176,22,598,38,2,0,1,Billing,Email
4177,17,454,153,4,1,1,Billing,Chat
4178,36,703,94,2,0,1,Tech,Voice
4179,14,906,172,4,1,0,Tech,Chat
4180,10,889,158,5,1,0,Tech,Voice
4181,35,584,116,5,1,0,General,Voice
4182,25,423,112,3,0,0,Billing,Voice
4183,3,504,219,4,1,0,Billing,Voice
4184,47,764,39,3,0,0,Tech,Chat
4185,38,968,85,4,1,0,Tech,Chat
4186,17,482,188,1,0,1,Tech,Voice
4187,12,445,209,4,1,0,Billing,Voice
4188,24,919,111,4,1,0,Tech,Voice
4189,29,954,78,4,1,0,Tech,Chat
4190,43,739,79,5,1,0,Tech,Voice
4191,25,980,33,3,1,1,Tech,Email
4192,36,639,240,4,1,0,Tech,Voice
4193,26,523,111,3,0,0,Tech,Email
4194,38,644,147,2,0,1,Billing,Voice
4195,1,705,148,5,1,0,Billing,Voice
4196,20,941,209,3,1,0,Tech,Voice
4197,28,620,94,4,1,1,Tech,Voice
4198,16,779,99,5,1,0,Tech,Voice
4199,47,875,169,5,1,0,Tech,Chat
4200,17,795,12,2,0,1,Tech,Voice
4201,40,723,209,1,0,1,General,Voice
4202,28,501,224,3,1,1,Billing,Voice
4203,12,541,134,5,1,0,Billing,Voice
4204,27,578,63,5,1,0,Billing,Voice
4205,42,874,171,2,0,1,Tech,Email
4206,47,720,108,5,1,0,Tech,Voice
4207,30,661,128,4,1,1,Billing,Voice
4208,41,990,133,1,0,1,Tech,Voice
4209,34,487,80,5,1,0,Billing,Chat
4210,37,725,140,5,1,0,Tech,Voice
4211,6,895,32,5,1,0,Tech,Chat
4212,7,1039,0,1,0,1,Tech,Voice
4213,32,626,141,5,1,0,Billing,Voice
4214,32,455,182,1,0,1,General,Voice
4215,25,779,89,2,0,1,Tech,Voice
4216,33,665,85,5,1,0,Billing,Voice
4217,7,452,158,5,1,0,Billing,Voice
4218,12,588,118,2,0,1,Tech,Voice
4219,16,508,86,5,1,0,General,Chat
4220,16,629,138,5,1,0,General,Voice
4221,43,544,120,5,1,0,Tech,Voice
4222,36,466,45,5,1,0,General,Voice
4223,13,582,113,3,0,0,Billing,Voice
4224,7,680,130,2,0,1,Billing,Voice
4225,36,584,87,5,1,0,General,Voice
4226,47,806,175,2,0,1,Tech,Voice
4227,9,900,148,1,0,1,Tech,Voice
4228,32,989,103,1,0,1,Tech,Voice
4229,11,728,128,5,1,0,General,Voice
4230,8,443,97,5,1,0,Tech,Email
4231,33,561,106,5,1,0,General,Voice
4232,23,886,108,5,1,0,Tech,Chat
4233,25,753,13,5,1,0,Billing,Chat
4234,8,626,121,2,0,1,General,Chat
4235,45,446,139,2,0,1,Billing,Chat
4236,22,462,267,4,1,0,General,Voice
4237,4,645,146,5,1,0,Tech,Voice
4238,40,796,80,5,1,0,Tech,Chat
4239,3,678,21,5,1,0,Tech,Voice
4240,29,184,56,5,1,0,Billing,Voice
4241,41,408,90,2,0,1,Billing,Voice
4242,29,496,91,5,1,0,General,Voice
4243,34,386,105,5,1,0,General,Chat
4244,34,567,95,5,1,0,Tech,Voice
4245,28,796,106,4,1,1,General,Chat
4246,13,548,94,2,0,1,General,Voice
4247,15,692,121,2,0,1,Tech,Voice
4248,23,630,65,5,1,0,Billing,Voice
4249,44,687,44,2,0,1,General,Voice
4250,26,1086,105,4,1,0,Tech,Voice
4251,4,754,146,5,1,0,General,Voice
4252,26,602,52,5,1,0,General,Voice
4253,40,366,85,5,1,0,General,Chat
4254,9,599,111,5,1,0,Tech,Voice
4255,5,501,109,5,1,0,Billing,Voice
4256,32,825,165,3,0,0,Tech,Chat
4257,20,764,176,5,1,0,Tech,Voice
4258,50,373,133,3,0,0,Billing,Voice
4259,11,502,192,4,1,0,Tech,Chat
4260,15,788,97,3,0,0,Tech,Chat
4261,32,564,170,5,1,0,General,Chat
4262,28,524,83,5,1,0,Billing,Voice
4263,22,822,137,2,0,1,Tech,Email
4264,41,699,158,5,1,0,Billing,Voice
4265,17,587,123,4,1,1,Billing,Email
4266,26,437,62,5,1,0,Billing,Email
4267,44,1037,19,1,0,1,Tech,Voice
4268,7,528,153,2,0,1,Billing,Voice
4269,42,757,103,5,1,0,Tech,Chat
4270,26,471,107,5,1,0,Billing,Voice
4271,25,421,210,4,1,0,General,Voice
4272,10,430,63,5,1,0,General,Email
4273,45,404,164,2,0,1,General,Voice
4274,19,188,75,5,1,0,General,Email
4275,11,531,109,5,1,0,General,Chat
4276,13,682,54,4,1,1,General,Chat
4277,8,602,75,5,1,0,Tech,Voice
4278,40,857,144,5,1,0,Billing,Voice
4279,4,716,197,4,1,0,Billing,Email
4280,47,547,145,5,1,0,Billing,Voice
4281,31,583,138,2,0,1,Tech,Chat
4282,28,510,272,4,1,0,Tech,Chat
4283,11,536,153,4,1,1,General,Voice
4284,43,558,63,3,0,0,General,Chat
4285,1,719,19,3,0,0,Tech,Voice
4286,49,910,142,1,0,1,Tech,Voice
4287,47,729,35,2,0,1,General,Voice
4288,38,606,59,5,1,0,Billing,Chat
4289,24,828,138,5,1,0,Tech,Chat
4290,47,512,182,4,1,0,Billing,Voice
4291,31,749,102,2,0,1,Tech,Voice
4292,41,599,47,5,1,0,Billing,Voice
4293,46,511,111,5,1,0,General,Voice
4294,50,849,103,2,0,1,Tech,Voice
4295,26,423,127,5,1,0,Billing,Chat
4296,49,462,47,5,1,0,Billing,Email
4297,50,592,69,5,1,0,Tech,Voice
4298,5,469,181,4,1,0,General,Chat
4299,20,706,165,5,1,0,Tech,Chat
4300,41,904,189,3,1,0,Tech,Email
4301,11,756,8,3,0,0,Tech,Voice
4302,33,557,66,4,1,1,Tech,Chat
4303,50,539,179,3,0,0,Tech,Email
4304,38,687,155,5,1,0,Tech,Email
4305,27,875,144,3,0,0,Tech,Voice
4306,34,960,98,2,0,0,Tech,Voice
4307,15,511,82,2,0,1,Tech,Chat
4308,32,594,121,5,1,0,General,Voice
4309,21,501,93,5,1,0,General,Voice
4310,46,701,151,5,1,0,Tech,Voice
4311,5,590,122,5,1,0,Tech,Voice
4312,6,523,61,5,1,0,Billing,Voice
4313,38,416,158,5,1,0,General,Voice
4314,22,710,195,4,1,0,Tech,Voice
4315,18,687,199,1,0,1,Billing,Voice
4316,14,844,160,5,1,0,Tech,Voice
4317,10,779,161,2,0,1,General,Chat
4318,46,613,50,5,1,0,Billing,Voice
4319,13,776,79,5,1,0,Tech,Chat
4320,31,832,109,5,1,0,Tech,Voice
4321,30,456,155,2,0,1,Billing,Chat
4322,3,299,83,5,1,0,Billing,Email
4323,30,645,101,2,0,1,General,Voice
4324,6,334,153,5,1,0,General,Voice
4325,29,684,128,4,1,1,Billing,Chat
4326,8,640,140,5,1,0,General,Chat
4327,44,622,73,5,1,0,Tech,Voice
4328,45,684,100,3,0,0,Tech,Email
4329,43,748,91,2,0,1,Tech,Voice
4330,44,439,119,5,1,0,General,Chat
4331,33,831,94,2,0,1,Tech,Voice
4332,17,625,85,5,1,0,Billing,Voice
4333,48,376,127,5,1,0,General,Voice
4334,11,626,245,4,1,0,Tech,Voice
4335,13,545,155,5,1,0,Billing,Email
4336,50,921,13,1,0,1,Tech,Chat
4337,11,847,141,5,1,0,Tech,Chat
4338,31,270,89,2,0,1,General,Email
4339,28,706,63,4,1,1,Tech,Voice
4340,44,606,162,5,1,0,Billing,Voice
4341,6,630,124,5,1,0,Tech,Email
4342,41,618,269,2,0,0,Tech,Voice
4343,16,460,113,5,1,0,Billing,Chat
4344,4,703,106,2,0,1,Tech,Voice
4345,35,432,191,3,1,1,General,Chat
4346,48,629,121,5,1,0,Billing,Voice
4347,26,620,56,5,1,0,Tech,Chat
4348,12,594,67,5,1,0,Tech,Email
4349,11,502,100,5,1,0,Billing,Chat
4350,37,971,159,4,1,0,Tech,Voice
4351,25,828,196,4,1,0,Tech,Voice
4352,18,620,168,4,1,1,General,Voice
4353,19,584,154,5,1,0,Billing,Chat
4354,23,607,185,1,0,1,Tech,Voice
4355,38,473,157,3,0,0,Billing,Email
4356,18,452,65,3,0,0,General,Chat
4357,26,913,106,2,0,0,Tech,Email
4358,6,794,89,4,1,1,Tech,Voice
4359,4,349,195,4,1,0,Billing,Email
4360,44,967,62,4,1,0,Tech,Chat
4361,29,510,63,4,1,1,Billing,Chat
4362,34,628,130,2,0,1,General,Voice
4363,17,907,235,1,0,1,Tech,Voice
4364,43,365,164,5,1,0,Tech,Voice
4365,43,818,182,1,0,1,Tech,Voice
4366,16,712,53,2,0,1,Tech,Voice
4367,2,386,160,2,0,1,Tech,Email
4368,34,580,53,5,1,0,Tech,Voice
4369,8,681,163,4,1,1,Tech,Voice
4370,13,876,25,5,1,0,Tech,Voice
4371,42,723,99,5,1,0,Tech,Email
4372,8,567,0,5,1,0,Billing,Voice
4373,30,507,66,3,0,0,General,Voice
4374,32,913,34,3,1,1,Tech,Voice
4375,36,828,159,2,0,1,Tech,Chat
